sub,ses,cond,trial,p300_mean,theta_mean
sub-12,ses-S1,1b,21,1.8711349210107708e-07,2.790996305438384e-12
sub-12,ses-S1,1b,22,3.3931292765226863e-06,1.931617299435823e-12
sub-12,ses-S1,1b,23,-4.262967476297366e-06,1.5269618728657933e-12
sub-12,ses-S1,1b,24,-3.041132214146656e-07,1.2513670379109677e-12
sub-12,ses-S1,1b,25,5.370279831494129e-07,1.2746176415555455e-12
sub-12,ses-S1,1b,26,4.161472424487857e-06,1.5882777794697097e-12
sub-12,ses-S1,1b,27,-2.809859801364693e-06,1.1289989986462763e-12
sub-12,ses-S1,1b,28,-2.3447162915026443e-07,1.4944545845933206e-12
sub-12,ses-S1,1b,29,9.066134337058185e-06,2.2177297050695354e-12
sub-12,ses-S1,1b,30,-4.840775271738721e-06,6.200942715478617e-13
sub-12,ses-S1,1b,31,1.9123325562410552e-07,2.2754952456994947e-12
sub-12,ses-S1,1b,32,-5.837401053543072e-06,2.787941456037318e-12
sub-12,ses-S1,1b,33,6.823372203774179e-07,2.1202410545940134e-12
sub-12,ses-S1,1b,34,2.0363322110670235e-06,9.59315749932076e-13
sub-12,ses-S1,1b,35,5.76851494544097e-06,1.7118147905736144e-12
sub-12,ses-S1,1b,36,-6.883577111566866e-06,1.3144900750632254e-12
sub-12,ses-S1,1b,37,8.526177116282953e-06,1.5349427988802133e-12
sub-12,ses-S1,1b,38,-2.4573894119916623e-06,1.5915223493142933e-12
sub-12,ses-S1,1b,39,-4.656628425482993e-06,1.4574682675712667e-12
sub-12,ses-S1,1b,40,-1.071519796377876e-06,8.421193197543054e-13
sub-12,ses-S1,1b,41,-4.080128748124954e-06,6.601157563089797e-13
sub-12,ses-S1,1b,42,9.961719258735927e-07,1.6380556288851889e-12
sub-12,ses-S1,1b,43,-3.486941765732301e-06,2.6966726527460813e-12
sub-12,ses-S1,1b,44,1.1801406850397701e-05,1.3502537987757905e-12
sub-12,ses-S1,1b,45,-3.5604525402473737e-06,2.2191278861930135e-12
sub-12,ses-S1,1b,46,-8.016469386965822e-06,9.746624949241276e-13
sub-12,ses-S1,1b,47,3.301884877648565e-06,8.204474378124242e-13
sub-12,ses-S1,1b,48,-8.16678074850092e-06,1.1589571106284777e-12
sub-12,ses-S1,1b,49,7.3869891234364754e-06,1.475735662559684e-12
sub-12,ses-S1,1b,50,3.524471772634147e-06,7.63248089545793e-13
sub-12,ses-S1,1b,51,-1.0591382367850563e-05,1.1010429038021367e-12
sub-12,ses-S1,1b,52,5.4123623193630665e-06,2.473439448597713e-12
sub-12,ses-S1,1b,53,5.9941923459205535e-06,1.4572727318322203e-12
sub-12,ses-S1,1b,54,-4.8286064284928925e-06,1.3544633611605159e-12
sub-12,ses-S1,1b,55,2.522149359520798e-06,1.1064104038453298e-12
sub-12,ses-S1,1b,56,-4.063379216344022e-06,1.0651113497002285e-12
sub-12,ses-S1,1b,57,-5.492031321874171e-06,2.384511906542617e-12
sub-12,ses-S1,1b,58,-3.094114712567261e-06,5.760464529492124e-13
sub-12,ses-S1,1b,59,5.788224074466476e-07,2.6071566519826486e-12
sub-12,ses-S1,1b,60,-2.7651055914761588e-06,3.085130538740545e-12
sub-12,ses-S1,1b,61,-2.218243020020627e-06,8.739655970572674e-13
sub-12,ses-S1,1b,62,9.010649725888434e-06,2.4533043897479196e-12
sub-12,ses-S1,1b,63,1.6052762548064191e-06,8.370818002938997e-13
sub-12,ses-S1,1b,64,1.64627894805761e-05,1.156150581757437e-12
sub-12,ses-S1,1b,65,8.006932492682406e-06,1.4622319115446088e-12
sub-12,ses-S1,1b,66,1.1107284440845947e-06,1.8524868393901207e-12
sub-12,ses-S1,1b,67,-1.241867626885763e-06,1.275910014301874e-12
sub-12,ses-S1,1b,68,-4.091933820865463e-06,1.9666914806083036e-12
sub-12,ses-S1,1b,69,-1.3930340550009474e-06,1.945297448695404e-12
sub-12,ses-S1,1b,70,-8.374732206165897e-07,2.899150076153989e-12
sub-12,ses-S1,1b,71,6.830678510758207e-07,2.204959423972968e-12
sub-12,ses-S1,1b,72,-2.1441111876729524e-06,1.2549292082179763e-12
sub-12,ses-S1,1b,73,-1.3233698165994788e-06,7.734935112931824e-13
sub-12,ses-S1,1b,74,9.421383279420469e-07,6.477617639921508e-13
sub-12,ses-S1,1b,75,1.7107354010276086e-07,1.7494563346546661e-12
sub-12,ses-S1,1b,76,7.560969766801586e-06,4.908523638006843e-12
sub-12,ses-S1,1b,77,-8.039014554311291e-08,9.76957633125232e-13
sub-12,ses-S1,1b,78,-2.497122894687123e-06,1.122498667672682e-12
sub-12,ses-S1,1b,79,5.909193206488769e-07,9.47822328772372e-13
sub-12,ses-S1,1b,80,2.7196765775589855e-06,3.5717651640463684e-12
sub-12,ses-S1,1b,81,-6.9750012922269965e-06,3.7911205984805294e-12
sub-12,ses-S1,1b,82,-2.186643688425291e-06,1.855595234556293e-12
sub-12,ses-S1,1b,83,-2.3413085847940863e-06,4.9572092049538066e-12
sub-12,ses-S1,1b,84,-5.144761138165992e-06,2.27732945681194e-12
sub-12,ses-S1,1b,85,-6.645865586437137e-06,1.5999264910032695e-12
sub-12,ses-S1,1b,86,-3.743378643744898e-06,5.100116858092065e-13
sub-12,ses-S1,1b,87,-2.1956768709890314e-06,1.1187986420043677e-12
sub-12,ses-S1,1b,88,4.017227278911763e-06,1.4155481210352285e-12
sub-12,ses-S1,1b,89,-3.3214519818276995e-06,2.0574945314191935e-12
sub-12,ses-S1,1b,90,1.4271783383674368e-06,8.347848878454027e-13
sub-12,ses-S1,1b,91,3.76002965776416e-06,1.746457167468348e-12
sub-12,ses-S1,1b,92,2.5956844289624207e-07,1.2641996041100914e-12
sub-12,ses-S1,1b,93,1.523799876267233e-06,1.736405505161617e-12
sub-12,ses-S1,1b,94,1.2320460164201231e-06,2.9603291685632223e-12
sub-12,ses-S1,1b,95,-1.1136239480224298e-07,1.6940004219142365e-12
sub-12,ses-S1,1b,96,-1.4815553993549674e-06,1.235369163626901e-12
sub-12,ses-S1,1b,97,-1.7296843581781039e-06,1.2252962432361067e-12
sub-12,ses-S1,1b,98,-1.4979487500907574e-06,1.3283312117146045e-12
sub-12,ses-S1,1b,99,-1.0631666824064948e-06,1.4657881366066107e-12
sub-12,ses-S1,1b,100,-5.240988793672834e-06,2.2496014865876982e-12
sub-12,ses-S1,1b,101,9.843057269533178e-06,1.6005103329746896e-12
sub-12,ses-S1,1b,102,1.5902837454601607e-06,8.094792036385374e-13
sub-12,ses-S1,1b,103,4.525729931156903e-06,8.376851303228068e-13
sub-12,ses-S1,1b,104,-1.2296996486913488e-06,3.610754277932381e-12
sub-12,ses-S1,1b,105,3.9871975721530874e-06,1.005243062157518e-12
sub-12,ses-S1,1b,106,-6.469847417979121e-06,1.899799979416454e-12
sub-12,ses-S1,1b,107,-3.5690668301863087e-06,1.437047096309235e-12
sub-12,ses-S1,1b,108,4.519249451800489e-06,1.729103356569619e-12
sub-12,ses-S1,1b,109,-1.8527021973786058e-06,4.785246983362793e-13
sub-12,ses-S1,1b,110,2.389848680993596e-06,1.3287091738972566e-12
sub-12,ses-S1,1b,111,-5.552162921115583e-06,1.7582412522706753e-12
sub-12,ses-S1,1b,112,7.0092238343948135e-06,2.9397035399043443e-12
sub-12,ses-S1,1b,113,3.0808726455352975e-06,1.0546200234343971e-12
sub-12,ses-S1,1b,114,-1.6581505316732623e-06,1.226195520403209e-12
sub-12,ses-S1,1b,115,-4.9468427549143785e-06,2.129770934961871e-12
sub-12,ses-S1,1b,116,-5.096824836316277e-06,3.6108602718261905e-13
sub-12,ses-S1,1b,117,-1.251130759161304e-06,1.8243833224138257e-12
sub-12,ses-S1,1b,118,-4.758751061495986e-06,3.0973922110787644e-12
sub-12,ses-S1,1b,119,5.165505836450702e-06,2.824378016064675e-12
sub-12,ses-S1,1b,120,-3.961092490691443e-06,1.2139617521015584e-12
sub-12,ses-S1,1b,121,-1.071128071288287e-06,1.7909170210057378e-12
sub-12,ses-S1,1b,122,1.6380881813250563e-06,1.5963312878560217e-12
sub-12,ses-S1,1b,123,8.257207276369138e-06,1.655471954983752e-12
sub-12,ses-S1,1b,124,3.781607203079385e-06,1.831657002142516e-12
sub-12,ses-S1,1b,125,6.244213908907733e-06,5.099455628603002e-13
sub-12,ses-S1,1b,126,-2.400247475501534e-06,8.583535054997831e-13
sub-12,ses-S1,1b,127,-1.6369071224843956e-06,1.1561644697606775e-12
sub-12,ses-S1,1b,128,1.3846702594718798e-07,2.525580205511963e-12
sub-12,ses-S1,1b,129,-2.63532352973645e-06,5.740388693429407e-13
sub-12,ses-S1,1b,130,3.7740548211533137e-06,2.5552219240264904e-12
sub-12,ses-S1,1b,131,-3.6248514768567734e-06,1.3805257682747308e-12
sub-12,ses-S1,1b,132,3.318135252173091e-06,1.1003361563058484e-12
sub-12,ses-S1,1b,133,-4.999354772250616e-06,7.980686986605003e-13
sub-12,ses-S1,1b,134,2.477500956742283e-06,6.782327772642079e-13
sub-12,ses-S1,1b,135,4.601127740841843e-06,4.988932552791481e-13
sub-12,ses-S1,1b,136,6.994351820660702e-06,6.696862779355735e-13
sub-12,ses-S1,1b,137,-1.0611737687733964e-07,2.38063320698347e-12
sub-12,ses-S1,1b,138,5.1117193223260926e-06,3.4863918165118933e-12
sub-12,ses-S1,1b,139,-2.835172190060957e-06,1.879679141951058e-12
sub-12,ses-S1,1b,140,-1.6018884379831452e-06,2.689782521443811e-12
sub-12,ses-S1,1b,141,3.3332218184529583e-06,1.9153804077065305e-12
sub-12,ses-S1,1b,142,-1.2960475043322161e-05,8.352338284788244e-13
sub-12,ses-S1,1b,143,-6.427931696426982e-07,2.0025054274817085e-12
sub-12,ses-S1,1b,144,5.544999260413741e-06,1.2593877808432742e-12
sub-12,ses-S1,1b,145,4.123226615736399e-06,1.1789517061826754e-12
sub-12,ses-S1,1b,146,-6.634987598442213e-07,1.5082570267298653e-12
sub-12,ses-S1,1b,147,3.1428764557249563e-06,1.9605739432053553e-12
sub-12,ses-S1,1b,148,-1.1257208765125053e-06,1.1274378498865725e-12
sub-12,ses-S1,1b,149,-3.2478895645178007e-06,1.0406847878197872e-12
sub-12,ses-S1,1b,150,4.806910732968683e-06,1.0650408938039228e-12
sub-12,ses-S1,1b,151,-3.6574613795879695e-06,7.132644477611087e-13
sub-12,ses-S1,1b,152,4.5038504657940065e-06,8.964804922967264e-13
sub-12,ses-S1,1b,153,4.5273603933142135e-06,1.0614497786044387e-12
sub-12,ses-S1,1b,154,2.0771538787341234e-06,3.04126073433269e-12
sub-12,ses-S1,1b,155,-1.3039959572718484e-06,2.0732116922087906e-12
sub-12,ses-S1,1b,156,-8.341213316475439e-06,1.2748425625049317e-12
sub-12,ses-S1,1b,157,3.9735603423742106e-06,2.0763734402245943e-12
sub-12,ses-S1,1b,158,5.695006740784777e-06,1.2431580824782265e-12
sub-12,ses-S1,1b,159,1.811323977702179e-06,1.146624940526513e-12
sub-12,ses-S1,1b,160,-7.960138444588193e-06,1.2348432716611142e-12
sub-12,ses-S1,1b,161,1.3880528536469543e-06,1.0729105715250502e-12
sub-12,ses-S1,1b,162,2.3130120628987422e-06,5.1381088055426375e-12
sub-12,ses-S1,1b,163,1.7558333693483402e-06,2.8990372290720055e-12
sub-12,ses-S1,1b,164,-1.9695037152549103e-06,1.6727541258282048e-12
sub-12,ses-S1,1b,165,-3.3556328359566575e-06,1.2258461295814788e-12
sub-12,ses-S1,1b,166,2.021410861709119e-06,1.4516942860976024e-12
sub-12,ses-S1,1b,167,1.2177686288316043e-05,4.9232888675046e-12
sub-12,ses-S1,1b,168,1.220057505359349e-06,1.337978059928256e-12
sub-12,ses-S1,1b,169,1.8300392304886377e-08,2.3042876335216473e-12
sub-12,ses-S1,1b,170,9.529504983050872e-06,4.321601580709717e-12
sub-12,ses-S1,1b,171,7.596443283558421e-07,1.8291065541909074e-12
sub-12,ses-S1,1b,172,2.701585444316142e-06,1.0860039987085959e-12
sub-12,ses-S1,1b,173,3.7808386232840808e-06,1.3294130003072427e-12
sub-12,ses-S1,1b,174,-7.244337691611359e-06,5.644767530153858e-13
sub-12,ses-S1,1b,175,-4.729699217516154e-06,1.3032305936592818e-12
sub-12,ses-S1,1b,176,-7.082966253928221e-08,5.448001131670264e-12
sub-12,ses-S1,1b,177,9.604118687817776e-06,2.638161919430634e-12
sub-12,ses-S1,1b,178,-3.021376629966852e-06,1.8858278435781044e-12
sub-12,ses-S1,1b,179,2.650052741647703e-06,1.2729906799254076e-12
sub-12,ses-S1,1b,180,-6.781148810953167e-06,1.835480082312349e-12
sub-12,ses-S1,1b,181,1.8041508928961623e-07,3.4268620583310277e-12
sub-12,ses-S1,1b,182,1.8685621807207016e-06,8.916945827659629e-13
sub-12,ses-S1,1b,183,-2.671079097244325e-06,1.2925088632166664e-12
sub-12,ses-S1,1b,184,7.175207845492597e-06,4.27796717505165e-12
sub-12,ses-S1,2b,1,-2.0906517150692046e-07,7.803972586802634e-13
sub-12,ses-S1,2b,2,-4.842021982536405e-06,1.84552542689476e-12
sub-12,ses-S1,2b,3,-2.0123694563061556e-06,3.188767265670079e-12
sub-12,ses-S1,2b,4,-4.317248993883746e-06,8.238157957590074e-13
sub-12,ses-S1,2b,5,7.606751698477652e-07,1.4532951864062484e-12
sub-12,ses-S1,2b,6,-9.715716523790282e-06,1.747194135901971e-12
sub-12,ses-S1,2b,7,-1.3589861661352272e-06,9.248685922071945e-13
sub-12,ses-S1,2b,8,9.615006460308155e-07,1.4197655030179072e-12
sub-12,ses-S1,2b,9,-4.5200234991029955e-06,5.109458002642524e-13
sub-12,ses-S1,2b,10,-8.765416637377346e-07,1.2541570726719552e-12
sub-12,ses-S1,2b,11,-1.188130070032504e-06,2.1822805323433877e-12
sub-12,ses-S1,2b,12,-4.381097065134436e-06,1.2139702254662892e-12
sub-12,ses-S1,2b,13,5.738627416804603e-06,1.4335703002385847e-12
sub-12,ses-S1,2b,14,-1.7510577734382602e-05,1.7516731569358197e-12
sub-12,ses-S1,2b,15,1.6843598978124088e-06,2.3534297336804457e-12
sub-12,ses-S1,2b,16,-4.855846491063172e-07,1.0037970369142704e-12
sub-12,ses-S1,2b,17,-1.1494014619512547e-07,1.1175230538337873e-12
sub-12,ses-S1,2b,18,-1.1369609090793702e-07,8.872348878836503e-13
sub-12,ses-S1,2b,19,2.1719476209332794e-06,1.728533023800999e-12
sub-12,ses-S1,2b,20,-5.5886028801141305e-06,1.5392154249304602e-12
sub-12,ses-S1,2b,21,-4.957553886348166e-07,2.9960942402240306e-12
sub-12,ses-S1,2b,22,-1.4043893437838556e-06,6.7566893328337e-13
sub-12,ses-S1,2b,23,-3.1950692073025474e-06,8.065958708976028e-13
sub-12,ses-S1,2b,24,-1.1218493987027234e-06,1.9432525413046104e-12
sub-12,ses-S1,2b,25,-9.917500882569453e-06,2.3611938666826757e-12
sub-12,ses-S1,2b,26,-3.0537258240328434e-06,1.1402663518482657e-12
sub-12,ses-S1,2b,27,-2.1059798680949858e-07,3.147186577553059e-12
sub-12,ses-S1,2b,28,3.826937222473175e-06,2.3112238324995164e-12
sub-12,ses-S1,2b,29,4.79960143755869e-06,1.84818499392623e-12
sub-12,ses-S1,2b,30,-4.6398794090039444e-07,1.0024601337554701e-12
sub-12,ses-S1,2b,31,-5.782356905557188e-06,1.2887073165958784e-12
sub-12,ses-S1,2b,32,-2.8965653182863654e-06,2.5264060647498615e-12
sub-12,ses-S1,2b,33,9.330525344181486e-07,1.7762160379737037e-12
sub-12,ses-S1,2b,34,7.865210227345694e-06,1.3085156467719619e-12
sub-12,ses-S1,2b,35,-1.9747180823295793e-06,1.2471263275242348e-12
sub-12,ses-S1,2b,36,-4.514874410810327e-06,6.550598332920826e-13
sub-12,ses-S1,2b,37,7.081843766744511e-07,1.5242118803114783e-12
sub-12,ses-S1,2b,38,1.2963149706959708e-06,2.703687820709395e-12
sub-12,ses-S1,2b,39,8.18012825595682e-06,1.1421977003280924e-12
sub-12,ses-S1,2b,40,-1.292728929284031e-05,2.015546898703161e-12
sub-12,ses-S1,2b,41,-1.6841749007888857e-06,6.358793224257432e-13
sub-12,ses-S1,2b,42,-5.431010995860253e-06,9.806001936782714e-13
sub-12,ses-S1,2b,43,3.5898572748944786e-06,1.104845306135184e-12
sub-12,ses-S1,2b,44,-5.979364774498313e-06,1.1226097391646301e-12
sub-12,ses-S1,2b,45,2.7966251967322434e-06,1.7007289616621872e-12
sub-12,ses-S1,2b,46,3.664486690256815e-06,3.7843053038253027e-13
sub-12,ses-S1,2b,47,-7.442031560047484e-06,2.2840425813049915e-12
sub-12,ses-S1,2b,48,1.4422086874720877e-06,3.928695487440035e-13
sub-12,ses-S1,2b,49,-3.1197288069027644e-06,2.03735738157181e-12
sub-12,ses-S1,2b,50,4.614053387093352e-06,1.230725364484976e-12
sub-12,ses-S1,2b,51,1.5874287682466716e-07,4.262523035260658e-12
sub-12,ses-S1,2b,52,1.3132320594433455e-07,4.2401369519535805e-12
sub-12,ses-S1,2b,53,-3.0998118483202714e-06,1.0134351358333233e-12
sub-12,ses-S1,2b,54,-3.939955521743094e-06,2.270099104846704e-12
sub-12,ses-S1,2b,55,-3.9015241232178876e-06,2.1148095174449112e-12
sub-12,ses-S1,2b,56,-1.0344482044086703e-05,1.9606690110287512e-12
sub-12,ses-S1,2b,57,-1.0399895454203882e-05,1.9734290390625093e-12
sub-12,ses-S1,2b,58,-9.58234285633768e-07,1.964143659021844e-12
sub-12,ses-S1,2b,59,5.229665110909703e-06,1.3810099648979342e-12
sub-12,ses-S1,2b,60,-6.525941696243281e-06,1.5721626373061755e-12
sub-12,ses-S1,2b,61,-2.9832248923221747e-06,1.291708738198411e-12
sub-12,ses-S1,2b,62,-1.4480031997674248e-06,7.008004752113445e-13
sub-12,ses-S1,2b,63,3.2325478215112933e-07,6.938804255337809e-13
sub-12,ses-S1,2b,64,2.6935248134427735e-07,1.8325787833326067e-12
sub-12,ses-S1,2b,65,-8.656717832518687e-06,1.9455717196065687e-12
sub-12,ses-S1,2b,66,3.713219131229409e-06,1.2239839493508022e-12
sub-12,ses-S1,2b,67,1.0438283209471917e-05,1.1649880886221636e-12
sub-12,ses-S1,2b,68,5.763785265075142e-06,1.2525086606498966e-12
sub-12,ses-S1,2b,69,-2.485151476859648e-08,5.69332081829365e-13
sub-12,ses-S1,2b,70,-1.2523182615631117e-06,7.332579246026145e-13
sub-12,ses-S1,2b,71,-5.3050665072213585e-06,1.0625708236654572e-12
sub-12,ses-S1,2b,72,3.4200034695454452e-06,5.929891860996589e-13
sub-12,ses-S1,2b,73,-1.2591200597553359e-06,2.3112159656970753e-12
sub-12,ses-S1,2b,74,-6.22502358727307e-07,1.2367126054770272e-12
sub-12,ses-S1,2b,75,1.8500125817047885e-06,1.0543037943141994e-12
sub-12,ses-S1,2b,76,-5.987520551153724e-07,2.995880483758963e-12
sub-12,ses-S1,2b,77,1.662795631130624e-06,2.5363777347751875e-12
sub-12,ses-S1,2b,78,1.4674362119293602e-06,1.960154130357196e-12
sub-12,ses-S1,2b,79,4.017803420944162e-06,1.7621278075356439e-12
sub-12,ses-S1,2b,80,1.9037985063371517e-06,2.0513885647346573e-12
sub-12,ses-S1,2b,81,2.3856260026041003e-06,3.0793752938901684e-12
sub-12,ses-S1,2b,82,1.0015685779347248e-05,1.9753890329610293e-12
sub-12,ses-S1,2b,83,-1.2628188632119143e-05,1.3382290475643327e-12
sub-12,ses-S1,2b,84,-5.291510285287436e-06,5.45710124813463e-13
sub-12,ses-S1,2b,85,8.57512248535068e-06,3.5172751002403575e-12
sub-12,ses-S1,2b,86,-1.1367215451504481e-05,2.5644603385873256e-12
sub-12,ses-S1,2b,87,2.520656118799725e-06,1.5735374317073005e-12
sub-12,ses-S1,2b,88,-2.6134151948766745e-06,1.2651895182642139e-12
sub-12,ses-S1,2b,89,-2.1140122796218477e-06,1.7786082869752765e-12
sub-12,ses-S1,2b,90,1.9245415234820735e-06,1.8471423672049002e-12
sub-12,ses-S1,2b,91,4.0830770354710915e-06,5.879648295820575e-13
sub-12,ses-S1,2b,92,-5.238365384075665e-06,1.504420417896758e-12
sub-12,ses-S1,2b,93,-1.5674947938380388e-06,1.4124925631365797e-12
sub-12,ses-S1,2b,94,2.6166966659534575e-06,2.4071397929791047e-12
sub-12,ses-S1,2b,95,9.866864136865673e-06,8.848244272956831e-13
sub-12,ses-S1,2b,96,1.486355826755316e-07,8.841004157068598e-13
sub-12,ses-S1,2b,97,1.4266198277612197e-06,1.3364118387078905e-12
sub-12,ses-S1,2b,98,-4.1468555793535625e-06,9.364610634186265e-13
sub-12,ses-S1,2b,99,3.225098907595498e-06,1.096863227026403e-12
sub-12,ses-S1,2b,100,-1.577846374990668e-07,1.595742083728621e-12
sub-12,ses-S1,2b,101,6.033029216036398e-07,8.996071352166601e-13
sub-12,ses-S1,2b,102,3.796018246603149e-07,1.1864169766227682e-12
sub-12,ses-S1,2b,103,-9.473781830783281e-07,1.201670632886929e-12
sub-12,ses-S1,2b,104,3.50561539264402e-06,1.2272101991241416e-12
sub-12,ses-S1,2b,105,-4.0578753634614223e-07,9.176253988563515e-13
sub-12,ses-S1,2b,106,4.04974067471074e-06,1.8363441246398596e-12
sub-12,ses-S1,2b,107,-3.847568169393209e-06,6.191030391180644e-13
sub-12,ses-S1,2b,108,-1.0585055316877213e-06,1.131104758102625e-12
sub-12,ses-S1,2b,109,2.2645574935735135e-06,1.2274357131904222e-12
sub-12,ses-S1,2b,110,-2.603831384982235e-06,1.4362574728879722e-12
sub-12,ses-S1,2b,111,2.541750716880523e-07,1.0342051712216754e-12
sub-12,ses-S1,2b,112,-2.160445434317163e-06,5.013730787782815e-13
sub-12,ses-S1,2b,113,7.249276693470514e-07,1.6714381982490125e-12
sub-12,ses-S1,2b,114,-7.302436557001021e-06,1.754885096441042e-12
sub-12,ses-S1,2b,115,1.1855962086186487e-06,1.489563546358134e-12
sub-12,ses-S1,2b,116,3.4121611910162046e-06,3.0592152596244282e-12
sub-12,ses-S1,2b,117,-4.3070914371170327e-07,1.0697912437632366e-12
sub-12,ses-S1,2b,118,-1.7926818761590314e-06,1.074743132985751e-12
sub-12,ses-S1,2b,119,7.1277615003805375e-06,2.869725526151387e-12
sub-12,ses-S1,2b,120,4.353564168926836e-06,1.7265980560082965e-12
sub-12,ses-S1,2b,121,-1.744901937304435e-06,3.816335333874778e-12
sub-12,ses-S1,2b,122,-9.82483013287974e-06,1.8517677759125945e-12
sub-12,ses-S1,2b,123,1.3327259826445213e-06,5.007051598054877e-13
sub-12,ses-S1,2b,124,-3.7569121124301304e-06,4.112522854903728e-12
sub-12,ses-S1,2b,125,6.265928601594371e-06,1.94992171042943e-12
sub-12,ses-S1,2b,126,-1.1754422571498402e-05,2.055019059104439e-12
sub-12,ses-S1,2b,127,-1.1806957255169607e-05,2.0544824604422397e-12
sub-12,ses-S1,2b,128,1.9265262793946613e-07,1.681828920790077e-12
sub-12,ses-S1,2b,129,4.829006634361194e-06,2.67011776084345e-12
sub-12,ses-S1,2b,130,4.832408156954714e-06,2.6650141466555066e-12
sub-12,ses-S1,2b,131,4.510358503968616e-06,8.466185887355969e-13
sub-12,ses-S1,2b,132,-1.1362859023163538e-06,1.1313847135347196e-12
sub-12,ses-S1,2b,133,-1.942307789356446e-07,2.9371935572593402e-12
sub-12,ses-S1,2b,134,8.960235513356723e-06,1.868671244484104e-12
sub-12,ses-S1,2b,135,8.7893913872162e-06,1.1971385498633545e-12
sub-12,ses-S1,2b,136,-8.522652373775773e-06,6.381268860054017e-13
sub-12,ses-S1,2b,137,8.078112198242644e-07,1.0240009458914388e-12
sub-12,ses-S1,2b,138,-8.291564986742238e-06,3.706442574886067e-12
sub-12,ses-S1,2b,139,-1.294033325265345e-06,1.6854506843203654e-12
sub-12,ses-S1,2b,140,3.264108859283479e-06,1.1070649459868454e-12
sub-12,ses-S1,2b,141,4.573236504200021e-06,1.0814866867958075e-12
sub-12,ses-S1,2b,142,1.358349126669125e-06,1.4102405173845988e-12
sub-12,ses-S1,2b,143,6.446544274767688e-06,3.7510594689747284e-12
sub-12,ses-S1,2b,144,-8.207424447029403e-06,1.752044512119179e-12
sub-12,ses-S1,2b,145,-1.5385153442480465e-06,1.839249935814988e-12
sub-12,ses-S1,2b,146,-4.3991197084069086e-06,2.4041835502078303e-12
sub-12,ses-S1,2b,147,2.1918718394786568e-06,1.5640678055283085e-12
sub-12,ses-S1,2b,148,4.182863371850028e-06,1.3917527498685897e-12
sub-12,ses-S1,2b,149,-4.58660378712353e-06,7.766240295531801e-13
sub-12,ses-S1,2b,150,6.884255644594309e-06,1.6990370854310619e-12
sub-12,ses-S1,2b,151,-1.2542662190116047e-05,1.9185094389833042e-12
sub-12,ses-S1,2b,152,6.595049766550445e-06,2.710547741283091e-12
sub-12,ses-S1,2b,153,-2.209751479414794e-06,2.6892232094871553e-12
sub-12,ses-S1,2b,154,-5.035791113501746e-06,1.6379852061717541e-12
sub-12,ses-S1,2b,155,-7.273807416749673e-07,7.546692178474925e-13
sub-12,ses-S1,2b,156,1.0194950190571434e-06,2.6633547608554994e-12
